District,Year,Temperature,Humidity,Rainfall,Quarter,State
District_98,2019,38,77,230,3,State_20
District_99,2019,36,46,107,0,State_19
District_99,2019,39,63,275,1,State_19
District_99,2019,30,89,122,2,State_19
District_99,2019,39,78,176,3,State_19
District_100,2019,21,62,145,0,State_6
District_100,2019,23,56,158,1,State_6
District_100,2019,26,56,151,2,State_6
District_100,2019,36,42,465,3,State_6
District_101,2019,22,88,178,0,State_15
District_101,2019,23,49,227,1,State_15
District_101,2019,39,80,97,2,State_15
District_101,2019,33,88,453,3,State_15
District_102,2019,39,55,457,0,State_6
District_102,2019,26,50,488,1,State_6
District_102,2019,37,75,331,2,State_6
District_102,2019,24,86,40,3,State_6
District_103,2019,30,80,95,0,State_2
District_103,2019,38,67,100,1,State_2
District_103,2019,29,82,307,2,State_2
District_103,2019,22,63,17,3,State_2
District_104,2019,26,74,93,0,State_26
District_104,2019,20,54,489,1,State_26
District_104,2019,38,61,341,2,State_26
District_104,2019,22,53,464,3,State_26
District_105,2019,31,67,90,0,State_26
District_105,2019,36,59,109,1,State_26
District_105,2019,32,79,311,2,State_26
District_105,2019,29,75,140,3,State_26
District_106,2019,37,75,64,0,State_16
District_106,2019,37,78,466,1,State_16
District_106,2019,21,65,185,2,State_16
District_106,2019,32,68,156,3,State_16
District_107,2019,35,76,457,0,State_25
District_107,2019,30,69,17,1,State_25
District_107,2019,31,65,114,2,State_25
District_107,2019,35,49,346,3,State_25
District_108,2019,38,60,189,0,State_12
District_108,2019,21,69,494,1,State_12
District_108,2019,31,87,189,2,State_12
District_108,2019,29,64,4,3,State_12
District_109,2019,23,62,427,0,State_8
District_109,2019,32,52,491,1,State_8
District_109,2019,22,64,6,2,State_8
District_109,2019,25,49,330,3,State_8
District_110,2019,35,41,137,0,State_10
District_110,2019,21,71,3,1,State_10
District_110,2019,33,51,160,2,State_10
District_110,2019,23,75,472,3,State_10
District_111,2019,30,77,12,0,State_26
District_111,2019,25,75,79,1,State_26
District_111,2019,28,53,241,2,State_26
District_111,2019,35,67,491,3,State_26
District_112,2019,28,59,473,0,State_13
District_112,2019,36,64,357,1,State_13
District_112,2019,24,40,282,2,State_13
District_112,2019,20,75,330,3,State_13
District_113,2019,27,86,179,0,State_25
District_113,2019,25,57,496,1,State_25
District_113,2019,33,65,387,2,State_25
District_113,2019,39,52,335,3,State_25
District_114,2019,32,46,116,0,State_18
District_114,2019,33,58,478,1,State_18
District_114,2019,33,61,161,2,State_18
District_114,2019,23,50,19,3,State_18
District_115,2019,27,55,168,0,State_14
District_115,2019,27,84,485,1,State_14
District_115,2019,21,72,141,2,State_14
District_115,2019,30,57,374,3,State_14
District_116,2019,33,62,47,0,State_6
District_116,2019,21,50,301,1,State_6
District_116,2019,32,41,59,2,State_6
District_116,2019,33,65,21,3,State_6
District_117,2019,25,82,464,0,State_9
District_117,2019,36,74,74,1,State_9
District_117,2019,32,78,387,2,State_9
District_117,2019,21,48,311,3,State_9
District_118,2019,33,48,270,0,State_8
District_118,2019,34,89,314,1,State_8
District_118,2019,30,59,266,2,State_8
District_118,2019,33,71,20,3,State_8
District_119,2019,37,47,207,0,State_5
District_119,2019,36,54,240,1,State_5
District_119,2019,34,75,353,2,State_5
District_119,2019,35,40,306,3,State_5
District_120,2019,23,65,8,0,State_15
District_120,2019,30,66,286,1,State_15
District_120,2019,36,88,217,2,State_15
District_120,2019,37,65,206,3,State_15
District_121,2019,20,87,467,0,State_20
District_121,2019,20,48,147,1,State_20
District_121,2019,36,81,195,2,State_20
District_121,2019,28,51,369,3,State_20
District_122,2019,20,60,403,0,State_13
District_122,2019,22,65,67,1,State_13
District_122,2019,23,41,33,2,State_13
District_122,2019,33,59,413,3,State_13
District_123,2019,30,78,429,0,State_9
District_123,2019,37,56,42,1,State_9
District_123,2019,23,70,474,2,State_9
District_123,2019,33,55,36,3,State_9
District_124,2019,38,86,256,0,State_21
District_124,2019,25,70,328,1,State_21
District_124,2019,27,68,8,2,State_21
District_124,2019,37,68,383,3,State_21
District_125,2019,28,48,31,0,State_26
District_125,2019,35,74,100,1,State_26
District_125,2019,30,51,473,2,State_26
District_125,2019,34,64,116,3,State_26
District_126,2019,38,53,477,0,State_1
District_126,2019,23,60,421,1,State_1
District_126,2019,24,89,331,2,State_1
District_126,2019,30,73,251,3,State_1
District_127,2019,21,63,365,0,State_11
District_127,2019,34,80,308,1,State_11
District_127,2019,36,77,233,2,State_11
District_127,2019,31,57,104,3,State_11
District_128,2019,20,61,471,0,State_20
District_128,2019,27,75,233,1,State_20
District_128,2019,31,51,412,2,State_20
District_128,2019,36,65,208,3,State_20
District_129,2019,25,75,220,0,State_22
District_129,2019,26,56,384,1,State_22
District_129,2019,31,42,419,2,State_22
District_129,2019,27,42,443,3,State_22
District_130,2019,32,43,379,0,State_13
District_130,2019,27,79,437,1,State_13
District_130,2019,31,40,428,2,State_13
District_130,2019,28,79,470,3,State_13
District_131,2019,20,57,197,0,State_17
District_131,2019,22,85,297,1,State_17
District_131,2019,22,80,317,2,State_17
District_131,2019,27,62,364,3,State_17
District_132,2019,39,63,374,0,State_7
District_132,2019,34,66,377,1,State_7
District_132,2019,32,85,190,2,State_7
District_132,2019,28,43,325,3,State_7
District_133,2019,26,51,189,0,State_20
District_133,2019,31,46,91,1,State_20
District_133,2019,38,73,215,2,State_20
District_133,2019,26,54,488,3,State_20
District_134,2019,27,81,438,0,State_27
District_134,2019,38,82,67,1,State_27
District_134,2019,39,75,458,2,State_27
District_134,2019,31,74,275,3,State_27
District_135,2019,33,81,381,0,State_27
District_135,2019,30,47,356,1,State_27
District_135,2019,20,78,61,2,State_27
District_135,2019,22,72,477,3,State_27
District_136,2019,38,72,399,0,State_26
District_136,2019,30,84,331,1,State_26
District_136,2019,32,40,371,2,State_26
District_136,2019,34,67,358,3,State_26
District_137,2019,28,83,51,0,State_2
District_137,2019,29,73,452,1,State_2
District_137,2019,22,88,238,2,State_2
District_137,2019,24,69,312,3,State_2
District_138,2019,25,86,78,0,State_8
District_138,2019,23,73,417,1,State_8
District_138,2019,39,62,380,2,State_8
District_138,2019,38,76,344,3,State_8
District_139,2019,39,67,481,0,State_3
District_139,2019,31,42,172,1,State_3
District_139,2019,33,41,275,2,State_3
District_139,2019,38,46,239,3,State_3
District_140,2019,31,71,349,0,State_14
District_140,2019,21,69,442,1,State_14
District_140,2019,32,78,468,2,State_14
District_140,2019,37,60,0,3,State_14
District_141,2019,26,87,450,0,State_24
District_141,2019,22,81,455,1,State_24
District_141,2019,25,81,428,2,State_24
District_141,2019,27,53,436,3,State_24
District_142,2019,28,81,147,0,State_23
District_142,2019,32,45,319,1,State_23
District_142,2019,34,63,231,2,State_23
District_142,2019,34,79,145,3,State_23
District_143,2019,35,78,199,0,State_27
District_143,2019,27,51,166,1,State_27
District_143,2019,28,86,231,2,State_27
District_143,2019,33,52,444,3,State_27
District_144,2019,27,66,279,0,State_27
District_144,2019,30,79,224,1,State_27
District_144,2019,32,56,486,2,State_27
District_144,2019,27,46,340,3,State_27
District_145,2019,21,53,49,0,State_26
District_145,2019,20,42,95,1,State_26
District_145,2019,33,80,319,2,State_26
District_145,2019,28,62,343,3,State_26
District_146,2019,24,42,26,0,State_21
District_146,2019,27,64,170,1,State_21
District_146,2019,34,72,129,2,State_21
District_146,2019,28,71,69,3,State_21
District_147,2019,32,62,280,0,State_11
District_147,2019,29,53,123,1,State_11
District_147,2019,22,43,466,2,State_11
District_147,2019,32,79,278,3,State_11
District_148,2019,26,60,32,0,State_2
District_148,2019,31,79,473,1,State_2
District_148,2019,28,53,243,2,State_2
District_148,2019,25,83,167,3,State_2
District_149,2019,28,40,100,0,State_23
District_149,2019,34,52,96,1,State_23
District_149,2019,28,56,112,2,State_23
District_149,2019,30,64,370,3,State_23
District_150,2019,29,45,491,0,State_3
District_150,2019,23,84,87,1,State_3
District_150,2019,25,80,40,2,State_3
District_150,2019,24,84,403,3,State_3
District_151,2019,31,79,64,0,State_12
District_151,2019,26,42,240,1,State_12
District_151,2019,32,44,26,2,State_12
District_151,2019,39,69,258,3,State_12
District_152,2019,33,67,77,0,State_2
District_152,2019,22,43,284,1,State_2
District_152,2019,31,72,203,2,State_2
District_152,2019,23,50,15,3,State_2
District_153,2019,33,67,229,0,State_21
District_153,2019,27,47,394,1,State_21
District_153,2019,22,51,366,2,State_21
District_153,2019,21,47,329,3,State_21
District_154,2019,35,62,421,0,State_24
District_154,2019,20,83,440,1,State_24
District_154,2019,30,40,486,2,State_24
District_154,2019,35,53,473,3,State_24
District_155,2019,36,83,74,0,State_16
District_155,2019,32,81,443,1,State_16
District_155,2019,32,60,318,2,State_16
District_155,2019,29,88,118,3,State_16
District_156,2019,28,56,350,0,State_21
District_156,2019,38,76,339,1,State_21
District_156,2019,35,85,125,2,State_21
District_156,2019,35,43,95,3,State_21
District_157,2019,28,40,193,0,State_21
District_157,2019,27,72,219,1,State_21
District_157,2019,25,60,418,2,State_21
District_157,2019,36,63,206,3,State_21
District_158,2019,25,61,300,0,State_20
District_158,2019,23,87,475,1,State_20
District_158,2019,38,71,450,2,State_20
District_158,2019,38,62,81,3,State_20
District_159,2019,25,54,237,0,State_16
District_159,2019,33,65,363,1,State_16
District_159,2019,28,71,242,2,State_16
District_159,2019,30,63,199,3,State_16
District_160,2019,32,69,351,0,State_2
District_160,2019,20,72,157,1,State_2
District_160,2019,24,85,174,2,State_2
District_160,2019,24,44,270,3,State_2
District_161,2019,39,63,479,0,State_6
District_161,2019,26,72,131,1,State_6
District_161,2019,26,61,202,2,State_6
District_161,2019,36,45,362,3,State_6
District_162,2019,39,48,293,0,State_27
District_162,2019,22,67,182,1,State_27
District_162,2019,20,41,445,2,State_27
District_162,2019,34,69,183,3,State_27
District_163,2019,27,88,246,0,State_17
District_163,2019,34,63,289,1,State_17
District_163,2019,28,48,93,2,State_17
District_163,2019,30,46,239,3,State_17
District_164,2019,35,65,331,0,State_23
District_164,2019,31,56,117,1,State_23
District_164,2019,37,65,414,2,State_23
District_164,2019,38,84,51,3,State_23
District_165,2019,35,81,411,0,State_13
District_165,2019,24,58,216,1,State_13
District_165,2019,32,73,140,2,State_13
District_165,2019,35,48,17,3,State_13
District_166,2019,22,50,169,0,State_12
District_166,2019,38,55,354,1,State_12
District_166,2019,37,81,390,2,State_12
District_166,2019,27,80,423,3,State_12
District_167,2019,36,46,160,0,State_7
District_167,2019,31,83,180,1,State_7
District_167,2019,25,77,415,2,State_7
District_167,2019,35,55,0,3,State_7
District_168,2019,36,44,225,0,State_26
District_168,2019,24,79,478,1,State_26
District_168,2019,32,63,380,2,State_26
District_168,2019,37,52,136,3,State_26
District_169,2019,26,63,56,0,State_3
District_169,2019,32,60,234,1,State_3
District_169,2019,25,89,64,2,State_3
District_169,2019,39,72,206,3,State_3
District_170,2019,38,58,114,0,State_4
District_170,2019,33,42,113,1,State_4
District_170,2019,25,49,99,2,State_4
District_170,2019,23,77,200,3,State_4
District_171,2019,36,72,143,0,State_9
District_171,2019,39,49,97,1,State_9
District_171,2019,25,42,338,2,State_9
District_171,2019,31,75,489,3,State_9
District_172,2019,25,84,156,0,State_13
District_172,2019,32,80,268,1,State_13
District_172,2019,23,82,435,2,State_13
District_172,2019,36,76,147,3,State_13
District_173,2019,25,75,306,0,State_11
District_173,2019,29,84,152,1,State_11
District_173,2019,30,81,107,2,State_11
District_173,2019,35,85,8,3,State_11
District_174,2019,34,48,84,0,State_4
District_174,2019,25,73,68,1,State_4
District_174,2019,28,81,491,2,State_4
District_174,2019,36,49,117,3,State_4
District_175,2019,38,41,444,0,State_21
District_175,2019,28,65,335,1,State_21
District_175,2019,31,75,15,2,State_21
District_175,2019,31,73,394,3,State_21
District_176,2019,38,52,434,0,State_18
District_176,2019,25,89,120,1,State_18
District_176,2019,34,66,83,2,State_18
District_176,2019,32,53,321,3,State_18
District_177,2019,20,58,225,0,State_9
District_177,2019,21,65,235,1,State_9
District_177,2019,29,85,49,2,State_9
District_177,2019,32,51,282,3,State_9
District_178,2019,29,75,230,0,State_4
District_178,2019,29,41,43,1,State_4
District_178,2019,20,81,250,2,State_4
District_178,2019,20,45,312,3,State_4
District_179,2019,26,86,237,0,State_9
District_179,2019,23,67,15,1,State_9
District_179,2019,30,50,109,2,State_9
District_179,2019,38,59,311,3,State_9
District_180,2019,31,81,422,0,State_5
District_180,2019,33,84,252,1,State_5
District_180,2019,38,58,169,2,State_5
District_180,2019,33,50,80,3,State_5
District_181,2019,38,53,286,0,State_7
District_181,2019,34,68,10,1,State_7
District_181,2019,24,51,234,2,State_7
District_181,2019,33,67,33,3,State_7
District_182,2019,25,56,15,0,State_18
District_182,2019,27,76,207,1,State_18
District_182,2019,37,76,95,2,State_18
District_182,2019,21,62,86,3,State_18
District_183,2019,24,60,370,0,State_3
District_183,2019,31,85,260,1,State_3
District_183,2019,27,56,365,2,State_3
District_183,2019,31,46,493,3,State_3
District_184,2019,30,71,188,0,State_17
District_184,2019,37,45,217,1,State_17
District_184,2019,30,46,197,2,State_17
District_184,2019,24,60,57,3,State_17
District_185,2019,26,78,464,0,State_13
District_185,2019,20,75,322,1,State_13
District_185,2019,21,60,289,2,State_13
District_185,2019,27,79,177,3,State_13
District_186,2019,34,77,404,0,State_20
District_186,2019,36,60,180,1,State_20
District_186,2019,29,77,209,2,State_20
District_186,2019,34,88,335,3,State_20
District_187,2019,26,44,35,0,State_27
District_187,2019,38,72,375,1,State_27
District_187,2019,30,73,200,2,State_27
District_187,2019,24,81,454,3,State_27
District_188,2019,29,84,68,0,State_10
District_188,2019,36,87,337,1,State_10
District_188,2019,33,73,93,2,State_10
District_188,2019,31,49,50,3,State_10
District_189,2019,24,50,118,0,State_19
District_189,2019,39,77,130,1,State_19
District_189,2019,31,41,140,2,State_19
District_189,2019,32,45,480,3,State_19
District_190,2019,39,83,134,0,State_21
District_190,2019,26,61,326,1,State_21
District_190,2019,22,87,304,2,State_21
District_190,2019,32,41,388,3,State_21
District_191,2019,38,45,146,0,State_7
District_191,2019,27,80,305,1,State_7
District_191,2019,21,57,303,2,State_7
District_191,2019,26,82,381,3,State_7
District_192,2019,26,45,361,0,State_1
District_192,2019,25,83,51,1,State_1
District_192,2019,20,70,171,2,State_1
District_192,2019,24,47,317,3,State_1
District_193,2019,28,41,398,0,State_22
District_193,2019,33,87,376,1,State_22
District_193,2019,30,79,473,2,State_22
District_193,2019,27,82,59,3,State_22
District_194,2019,39,70,270,0,State_9
District_194,2019,23,84,416,1,State_9
District_194,2019,35,46,233,2,State_9
District_194,2019,32,87,487,3,State_9
District_195,2019,23,43,498,0,State_2
District_195,2019,37,41,318,1,State_2
District_195,2019,22,76,469,2,State_2
District_195,2019,28,74,26,3,State_2
District_196,2019,34,48,416,0,State_7
District_196,2019,35,45,340,1,State_7
District_196,2019,24,56,255,2,State_7
District_196,2019,27,83,290,3,State_7
District_197,2019,34,89,447,0,State_19
District_197,2019,21,85,301,1,State_19
District_197,2019,20,76,299,2,State_19
District_197,2019,25,88,379,3,State_19
District_198,2019,22,46,425,0,State_5
District_198,2019,20,50,356,1,State_5
District_198,2019,39,53,207,2,State_5
District_198,2019,27,41,273,3,State_5
District_199,2019,29,54,155,0,State_10
District_199,2019,28,78,185,1,State_10
District_199,2019,30,64,87,2,State_10
District_199,2019,25,46,145,3,State_10
District_200,2019,30,43,317,0,State_1
District_200,2019,32,76,45,1,State_1
District_200,2019,23,52,199,2,State_1
District_200,2019,33,62,486,3,State_1
District_201,2019,31,57,323,0,State_24
District_201,2019,28,84,7,1,State_24
District_201,2019,34,42,41,2,State_24
District_201,2019,37,58,322,3,State_24
District_202,2019,24,77,74,0,State_13
District_202,2019,38,50,40,1,State_13
District_202,2019,31,67,250,2,State_13
District_202,2019,25,56,13,3,State_13
District_203,2019,27,47,406,0,State_26
District_203,2019,24,86,381,1,State_26
District_203,2019,24,43,142,2,State_26
District_203,2019,37,48,168,3,State_26
District_204,2019,26,74,28,0,State_3
District_204,2019,37,86,411,1,State_3
District_204,2019,32,74,329,2,State_3
District_204,2019,34,54,495,3,State_3
District_205,2019,36,58,292,0,State_19
District_205,2019,26,75,185,1,State_19
District_205,2019,30,77,248,2,State_19
District_205,2019,30,81,7,3,State_19
District_206,2019,36,70,198,0,State_21
District_206,2019,35,43,312,1,State_21
District_206,2019,34,68,109,2,State_21
District_206,2019,36,44,106,3,State_21
District_207,2019,23,44,24,0,State_3
District_207,2019,38,52,8,1,State_3
District_207,2019,23,60,94,2,State_3
District_207,2019,27,61,221,3,State_3
District_208,2019,27,54,56,0,State_15
District_208,2019,20,44,94,1,State_15
District_208,2019,24,71,312,2,State_15
District_208,2019,34,81,57,3,State_15
District_209,2019,36,80,493,0,State_5
District_209,2019,27,64,34,1,State_5
District_209,2019,32,79,470,2,State_5
District_209,2019,24,71,466,3,State_5
District_210,2019,38,81,194,0,State_6
District_210,2019,35,88,92,1,State_6
District_210,2019,35,67,227,2,State_6
District_210,2019,38,79,120,3,State_6
